n_bits,Type,Integer_Value,Compressed_Size_Bytes
62,Random,3548334268826514993,34
62,Random,4505156107330875322,35
62,Random,3785769847555441184,33
62,Random,9430525388700278,31
62,Random,1205361037192182626,35
62,Random,3064106217992940683,33
62,Random,4357658772010371061,33
62,Random,769828741825028424,30
62,Random,4289004937765469955,36
62,Random,3555962432376781625,32
62,Random,4232881904199011072,36
62,Random,3821653326566723824,32
62,Random,2599187872975074201,33
62,Random,1235952003041958176,31
63,Gradual,9223372036854775807,12
63,Gradual,9222246136947933183,15
63,Gradual,9222246136947867647,17
63,Gradual,9222246136947867646,18
63,Gradual,9222105399459512318,18
63,Gradual,9222105399459511806,20
63,Gradual,9222104849703697918,21
63,Gradual,9222034480959520254,21
63,Gradual,9222025684866498046,24
63,Gradual,9222025684866497982,24
63,Gradual,9222025684858109374,25
63,Gradual,9222023485834853822,24
63,Gradual,9222023468654984638,25
63,Gradual,9222023468654460350,26
63,Gradual,8069101964047613374,28
63,Gradual,8069101964047613358,28
63,Gradual,8069101963913395630,29
63,Gradual,9222023468520242606,26
63,Gradual,9222023468520242350,26
63,Gradual,9222023485700111534,26
63,Gradual,9222023484626369710,27
63,Gradual,9222023484622175406,27
63,Gradual,9149965890584247470,30
63,Gradual,9149965890584247342,30
63,Gradual,9150106628072602670,31
63,Gradual,9150106628072602671,30
63,Gradual,9150106628072598575,30
63,Gradual,9150106628072598573,31
63,Gradual,6844263618858904621,32
63,Gradual,6844263618858908717,32
63,Gradual,6700148430783052845,34
63,Gradual,6700148430783036461,34
63,Gradual,6700148428635552813,35
63,Gradual,6700150627658808365,33
63,Gradual,6700148428635552813,35
63,Gradual,6123687676332129325,35
63,Gradual,6123687676332121133,35
63,Gradual,6123683278285610029,37
63,Gradual,6105668879776128045,33
63,Gradual,6105668879775865901,34
63,Gradual,6105673277822377005,35
63,Gradual,6105638093450288173,32
63,Gradual,6105638093450287149,33
63,Gradual,6105638094524028973,33
63,Gradual,6105638094528223277,32
63,Gradual,6105638094527174701,34
63,Gradual,6105638094460065837,34
63,Gradual,6105638094460590125,34
63,Gradual,6105638094460590189,31
63,Gradual,6105638094427035757,32
63,Gradual,6105638094426904685,33
63,Gradual,6105638090131937389,34
63,Gradual,6105638094426904685,33
63,Gradual,6105638094426905197,32
63,Gradual,6105640293450160749,30
63,Gradual,6105640293450177133,29
63,Gradual,6105640293451225709,29
63,Gradual,6105640293182790253,31
63,Gradual,6105640293249899117,32
63,Gradual,6105640293248850541,31
63,Gradual,6105640258889112173,30
63,Gradual,6177697852927040109,30
63,Gradual,6177557115438684781,28
63,Gradual,6177557115438684780,28
63,Gradual,6195571513948166764,30
63,Gradual,6195571513948166700,30
63,Gradual,6195571505358232108,31
63,Gradual,6195571505341454892,32
63,Gradual,6195571488161585708,32
63,Gradual,6195290013184875052,31
63,Gradual,6195360381929052716,31
63,Gradual,6195360931684866604,32
63,Gradual,6186353732430125612,32
63,Gradual,6186353732431174188,32
63,Gradual,6186353749611043372,33
63,Gradual,6186353749879478828,34
63,Gradual,6150324952860514860,30
63,Gradual,6150324952860515884,29
63,Gradual,6150324952856321580,31
63,Gradual,6150324952856321572,30
63,Gradual,6150324952889876004,30
63,Gradual,6150324952887778852,30
63,Gradual,6726785705191202340,33
63,Gradual,6726768113005157924,33
63,Gradual,6150307360701734436,31
63,Gradual,6294422548777590308,34
63,Gradual,6294422548777590324,35
63,Gradual,6330451345796554292,35
63,Gradual,6330486530168643124,35
63,Gradual,6330486530302860852,35
63,Gradual,6330486530302856756,34
63,Gradual,6330486530302857012,33
63,Gradual,6330504122488901428,33
63,Gradual,6294475325469937460,34
63,Gradual,6294475325474131764,34
63,Gradual,6294457733288087348,34
63,Gradual,6294457733288087332,34
63,Gradual,6294453335241576228,33
63,Gradual,6006222959089864484,34
63,Gradual,6015230158344605476,35
63,Gradual,8321073167558299428,35
63,Random,3224078195789376450,37
63,Random,725874746903732368,34
63,Random,56056065495675098,32
63,Random,7486251518206786387,34
63,Random,7129496482998376489,34
63,Random,3956653920125302295,31
63,Random,6119120828641268174,36
63,Random,3154103830644296682,37
63,Random,355273301235965217,35
63,Random,9152091302989902764,33
63,Random,579797258302500626,35
63,Random,662618716475656150,28
63,Random,878867136602987618,36
63,Random,5734055768101008624,33
63,Random,6190284395559405698,34
63,Random,8811428478938437474,32
63,Random,1857986093017218747,32
63,Random,2942500553461045623,36
63,Random,6052103270202224302,33
63,Random,9102192932387297740,34
63,Random,7474387034374034772,32
63,Random,6664760123725298100,36
63,Random,4744931084362530247,35
63,Random,7421594424349784253,31
63,Random,130657518939951315,35
63,Random,4525697711412640497,34
63,Random,426583822723454668,35
63,Random,6204407644196987027,36
63,Random,6821816778663056492,33
63,Random,7447888815317233922,37
63,Random,7004782520352037651,31
63,Random,6691077394092510468,32
63,Random,2707219745194652891,34
63,Random,6573065234693981457,31
63,Random,5358271436356435856,37
63,Random,616297993733771689,32
63,Random,5900810535241691225,31
63,Random,7166388859902752947,37
63,Random,5841799663056597427,35
63,Random,4246862162797067266,35
63,Random,8285130371140146086,35
63,Random,4007358204930377735,34
63,Random,6574092115029875055,35
63,Random,9025100021062776038,35
63,Random,4695051760608473904,32
63,Random,1633551082866183358,34
63,Random,3602844002701454845,30
63,Random,7835556008688004153,34
63,Random,5490293731731351536,36
63,Random,4904952770514631231,35
63,Random,1477428698792155143,35
63,Random,6587198478991945222,31
63,Random,7156219395670754781,33
63,Random,7750296125631135159,35
63,Random,5249520006296670916,35
63,Random,2223624902394561873,31
63,Random,5574705531440369935,30
63,Random,5105557291046858652,34
63,Random,4307100501843281046,34
63,Random,8449966661204642569,29
63,Random,5639706530271774229,33
63,Random,8582934108274777522,34
63,Random,7412513651774581742,36
63,Random,4612626829371627090,32
63,Random,2069914322100683682,36
63,Random,8875025586641389096,33
63,Random,8238071219012812930,34
63,Random,3708592844747448058,33
63,Random,5426962253435064259,37
63,Random,6094646713402052028,30
63,Random,173295721723792928,31
63,Random,404571930264238598,35
63,Random,4362680508742618913,35
63,Random,802358881783649860,33
63,Random,1461387267938987351,31
63,Random,5331544770278310641,32
63,Random,2510454522117960222,37
63,Random,6803516950651101888,35
63,Random,2973796841732091010,34
63,Random,6554581680934215059,33
63,Random,2082893545136324978,33
63,Random,1835316202355856438,36
63,Random,468037783633261235,34
63,Random,1045734911404663480,36
63,Random,1403433778604348517,34
63,Random,4594710171936015859,30
63,Random,5003829200793752400,33
63,Random,6785589379628550699,34
63,Random,8473522336383930888,34
63,Random,109688802751682981,30
63,Random,9137156810705103032,30
63,Random,67870528057392474,30
63,Random,4053754063493316890,36
63,Random,6113056146893581021,33
63,Random,5424281124406122199,35
63,Random,2657270169404407453,36
63,Random,5462646339454421305,32
63,Random,3502136270948293145,33
63,Random,3911634396184621463,33
63,Random,5745683159050502910,34
64,Gradual,18446744073709551615,12
64,Gradual,18446744073709518847,14
64,Gradual,18446744073709514751,16
64,Gradual,18446726481523470335,18
64,Gradual,18410697684504506367,21
64,Gradual,18410697684504440831,22
64,Gradual,18410556947016085503,20
64,Gradual,17257635442409238527,23
64,Gradual,17256509542502395903,23
64,Gradual,17256509542502395871,24
64,Gradual,17256509542500298719,25
64,Gradual,17256509542500298655,26
64,Gradual,17256509542500298143,27
64,Gradual,17256509542500298015,28
64,Gradual,14950666533286604063,28
64,Gradual,14950666533286604062,27
64,Gradual,14950666533286603806,27
64,Gradual,17256509542500297758,27
64,Gradual,17256509542496103454,28
64,Gradual,14950666533282409502,27
64,Gradual,14950666532745538590,29
64,Gradual,14950666532744490014,32
64,Gradual,14950666464025013278,32
64,Gradual,14950666326586059806,31
64,Gradual,14950666326586051614,33
64,Gradual,14950665776830237726,33
64,Gradual,14950665776830221342,33
64,Gradual,14950665742470482974,33
64,Gradual,14950665742470482970,33
64,Gradual,14950665742470482962,33
64,Gradual,14950665742470483090,33
64,Gradual,14806550554394627218,36
64,Gradual,15959472059001474194,35
64,Gradual,15959472059001343122,34
64,Gradual,15383011306697919634,32
64,Gradual,15383011302402952338,29
64,Gradual,15383011302404000914,31
64,Gradual,15374004103149259922,29
64,Gradual,15374004103149259986,31
64,Gradual,15375130003056102610,35
64,Gradual,15375130003592973522,34
64,Gradual,15374848528616262866,33
64,Gradual,15374849078372076754,32
64,Gradual,15374849078372076762,31
64,Gradual,15374849078371814618,29
64,Gradual,15374849078371818714,29
64,Gradual,15374848528616004826,30
64,Gradual,15374848528607616218,32
64,Gradual,15374848528607616474,32
64,Gradual,15373722628700773850,30
64,Gradual,15373740220886818266,30
64,Gradual,15373731424793796058,31
64,Gradual,15373731424659578330,32
64,Gradual,15373740220752600538,30
64,Gradual,15373740220752600539,30
64,Gradual,15373880958240955867,29
64,Gradual,15373880958240955871,30
64,Gradual,15373881095679909343,31
64,Gradual,15373810726935731679,31
64,Gradual,15373810726667296223,31
64,Gradual,15301753132629368287,34
64,Gradual,15878213884932791775,36
64,Gradual,15878213884932799967,36
64,Gradual,15878213747493846495,36
64,Gradual,15950271341531774431,34
64,Gradual,15948019541718089183,34
64,Gradual,15371558789414665695,32
64,Gradual,15371558823774404063,31
64,Gradual,15371558823773879775,30
64,Gradual,15371558823773877727,30
64,Gradual,15371558823774402015,32
64,Gradual,15515674011850257887,35
64,Gradual,15515669613803746783,34
64,Gradual,15515669612730004959,33
64,Gradual,15515669612193134047,32
64,Gradual,14362748107586287071,35
64,Gradual,14362748107586352607,35
64,Gradual,14363029582563063263,35
64,Gradual,14363029582563063775,34
64,Gradual,14363099951307241439,37
64,Gradual,14363099951307241438,37
64,Gradual,14363099951307241436,37
64,Gradual,14372107150561982428,37
64,Gradual,14371544200608561116,37
64,Gradual,14371544200608561100,36
64,Gradual,16677387209822255052,34
64,Gradual,16677378413729232844,35
64,Gradual,16677378413997668300,34
64,Gradual,16677378414534539212,33
64,Gradual,16533263226458683340,36
64,Gradual,16533263226458716108,35
64,Gradual,16533263226458715596,34
64,Gradual,16515248827949233612,36
64,Gradual,16515248810769364428,35
64,Gradual,16515248810769364940,36
64,Gradual,17091709563072788428,34
64,Gradual,17091639194328610764,34
64,Gradual,17091639194328612812,32
64,Gradual,17091639194328612748,31
64,Gradual,17109653592838094732,33
64,Gradual,17109653592837046156,35
64,Random,8223309121701706025,35
64,Random,4380051800081548678,32
64,Random,9459755279803552828,35
64,Random,9191398199927856074,30
64,Random,4529448146538201030,32
64,Random,1191368237121473094,36
64,Random,2279083221602134806,34
64,Random,5801486361826461226,34
64,Random,8085147093144908723,33
64,Random,1048025100728234637,35
64,Random,17457800354677535547,35
64,Random,11816224403938282683,34
64,Random,14613288312296463270,31
64,Random,9537494902466090315,31
64,Random,11292972091926849366,31
64,Random,9838773563931951980,30
64,Random,13590942360568535146,36
64,Random,10316349805955630918,36
64,Random,8473355495625053333,34
64,Random,185006054425846349,35
64,Random,14981262181966511257,34
64,Random,17891046533235880062,33
64,Random,12914452126265600293,31
64,Random,17903467483917715852,32
64,Random,567697104522124253,29
64,Random,11008425005104907845,34
64,Random,6342616862716035435,32
64,Random,10120944124293040397,35
64,Random,1043140307789894536,35
64,Random,5351731736731069663,33
64,Random,5728308099543162699,32
64,Random,18336476244906855135,30
64,Random,543609622607741168,34
64,Random,13030276919916226095,33
64,Random,15910753200726240016,35
64,Random,10832988197038525310,35
64,Random,11658019003904002739,34
64,Random,1129302991651535411,34
64,Random,2852772106401093161,36
64,Random,4938176128957907671,36
64,Random,5704657590699066495,34
64,Random,10438398976374484331,33
64,Random,13606087674916213369,34
64,Random,7977135679119276893,32
64,Random,16182136550940080927,32
64,Random,12433254014556463297,34
64,Random,12879570701190908448,34
64,Random,13340260112224573449,33
64,Random,10983457115664435801,34
64,Random,788286631616524814,36
64,Random,7126707211225760899,36
64,Random,3288994859611269106,30
64,Random,6637517481799618216,35
64,Random,14728540993601735302,32
64,Random,10395764275817933327,34
64,Random,15210340789150169394,37
64,Random,14379895076404334407,32
64,Random,12411704404783319955,35
64,Random,12307840519652627939,32
64,Random,9594207067772008795,31
64,Random,17742111845169490601,34
64,Random,11975923914473536911,36
64,Random,6873745737231930762,37
64,Random,77524529801937897,31
64,Random,392548964025603278,32
64,Random,6390643682776025099,32
64,Random,16873948673650607065,32
64,Random,12462171586117830483,36
64,Random,16981501463848436410,33
64,Random,5897265526148309664,33
64,Random,13744263905660269843,33
64,Random,704989551253904389,37
64,Random,5795218177065155529,35
64,Random,17814092739980100669,29
64,Random,14671159020905444585,35
64,Random,6049133097214394148,33
64,Random,4187811102855824168,34
64,Random,3135557654771591777,35
64,Random,6253680764559145613,35
64,Random,3867495015897903102,34
64,Random,15745782333201088013,35
64,Random,4235268678041908853,33
64,Random,12008349712928654324,31
64,Random,8093368591203048921,34
64,Random,9213915361097402724,32
64,Random,1442560988304637707,30
64,Random,7484688957484335367,33
64,Random,9490815243948003953,33
64,Random,3600517172592274506,34
64,Random,9839194548154416168,31
64,Random,6970840331700078187,33
64,Random,3655925432439343249,35
64,Random,15067114142414465517,34
